GroupName,ChartName,USL,LSL,UCL,LCL,Target,Mean,Std,point_time,Batch_ID,cpk,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8,Site9,Site10,Site11,Site12,Site13,Site14,Site15,Site16,Site17
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.0958,1.45,2025/01/16 20:00,LOT0032,1.1274,27.9752,31.3085,30.2788,31.7241,29.9329,27.8923,31.4492,29.4444,30.513,29.0288,32.4665,28.6852,29.4939,30.1612,28.3617,30.4958,32.4179
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.344,1.7202,2025/01/17 08:00,LOT0033,0.8418,29.2643,30.5927,25.8758,29.9416,29.5304,28.7723,31.6222,29.5106,29.7338,29.4342,27.1248,28.302,31.4416,26.8351,28.8505,29.4004,32.6154
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.0531,1.184,2025/01/17 20:00,LOT0034,1.3927,31.1529,29.1642,31.9568,28.8892,31.5136,27.9617,31.6099,29.3908,28.4572,29.6743,30.416,29.2579,30.8309,29.1255,30.9306,30.6633,29.9086
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.7739,1.4878,2025/01/18 08:00,LOT0035,0.9469,29.3379,30.2273,30.8254,33.0927,31.4091,31.464,34.6328,30.7739,30.727,31.056,28.4866,29.3341,29.2407,30.9714,29.7387,30.2073,31.6312
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.164,1.0604,2025/01/18 20:00,LOT0036,1.5202,31.2947,29.7574,28.995,31.7029,31.1608,27.5906,29.5303,30.2483,31.1682,31.3652,30.4259,30.8779,30.0962,28.9892,29.6081,30.0285,29.948
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.7516,1.4134,2025/01/19 08:00,LOT0037,1.1206,27.1716,29.4038,30.0843,29.5779,29.6298,30.732,28.3816,27.5579,29.4777,31.1462,32.5313,31.1732,27.7976,29.6514,30.385,30.2664,30.809
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.1808,1.4198,2025/01/19 20:00,LOT0038,0.9816,28.6244,30.0974,30.6305,31.2385,28.7914,29.4823,25.9443,29.0678,29.2134,28.4706,30.2484,29.9161,26.6112,30.3233,28.6075,30.7285,28.0772
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.7563,1.1988,2025/01/20 08:00,LOT0039,1.3225,30.045,29.5753,30.4547,30.187,29.6173,27.6956,27.7842,29.1242,29.9876,29.0876,30.9378,29.5812,28.5525,29.5829,30.3388,30.4873,32.8176
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.1287,1.1224,2025/01/20 20:00,LOT0040,1.2262,28.9966,29.8898,30.6392,29.9649,29.2491,27.6761,29.2337,28.3894,27.4101,28.8065,28.4294,30.8757,30.9016,28.6442,29.6097,27.2126,29.2585
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.6702,1.6484,2025/01/21 08:00,LOT0041,0.9444,30.5985,31.2374,28.9304,31.5778,27.7265,28.1286,31.0645,32.5067,30.7401,29.9395,26.7072,26.9663,30.1941,29.4629,28.3412,30.0983,30.1727
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.7604,1.567,2025/01/21 20:00,LOT0042,0.9018,31.4166,30.2049,31.8426,30.012,29.827,31.5965,28.5323,34.2217,30.5629,30.5712,30.7876,32.8157,31.1888,27.5924,32.1052,29.4887,30.1607
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.1088,1.4706,2025/01/22 08:00,LOT0043,1.1087,28.0811,30.7893,29.0229,30.1503,29.5739,32.8875,32.9734,30.0698,30.096,29.4398,31.659,29.5066,29.368,31.4679,29.1926,29.9434,27.628
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.1619,1.8609,2025/01/22 20:00,LOT0044,0.8666,31.0563,32.9113,31.0818,32.1927,28.7308,30.3545,28.5853,29.6584,31.1583,30.1527,27.881,28.0275,27.9283,30.7372,33.0958,32.0437,27.156
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.3355,1.6129,2025/01/23 08:00,LOT0045,0.964,32.1316,31.4046,27.6821,29.5452,31.6433,30.8257,28.0364,30.9161,26.7937,29.6658,31.7069,30.0276,29.2516,31.334,31.4621,31.9651,31.3115
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.4101,1.1592,2025/01/23 20:00,LOT0046,1.3199,31.6221,31.0994,30.3983,30.1343,29.6441,28.1814,28.567,29.577,30.3622,32.1612,29.9373,31.5052,31.619,29.6528,30.892,29.6347,31.9832
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.0926,1.2024,2025/01/24 08:00,LOT0047,1.3605,30.9538,28.2143,30.2423,32.4722,29.7282,30.6716,30.8188,28.4451,30.7661,27.9092,29.0616,31.6136,30.5351,29.5433,30.6697,29.9099,30.0189
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.8498,1.56,2025/01/24 20:00,LOT0048,1.0363,30.9852,28.9089,30.0605,29.5316,27.6216,28.6193,32.3523,30.5771,28.0146,27.6895,29.8318,32.3418,29.7199,31.9605,30.5279,30.7069,27.9964
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.1839,1.2199,2025/01/25 08:00,LOT0049,1.316,31.4063,29.4976,31.2946,28.7787,30.2656,30.528,29.769,30.6068,29.6004,29.0264,32.4082,31.5734,28.8587,30.8527,28.886,28.223,31.5507
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.1989,1.4285,2025/01/25 20:00,LOT0050,1.1203,27.4439,31.3903,29.6209,29.6827,30.6146,30.8718,28.7605,31.0766,30.1701,28.1159,29.7452,32.0719,32.5149,31.076,28.2145,30.7359,31.2763
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.2713,1.5401,2025/01/26 08:00,LOT0051,1.0235,31.0886,31.1774,30.5449,29.8914,29.0874,27.1531,30.5095,30.2791,30.8364,27.9937,30.9675,33.0818,30.1177,29.9075,30.4635,33.0485,28.4645
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.5821,1.9299,2025/01/26 20:00,LOT0052,0.7631,30.3048,28.8005,29.1795,29.9256,32.021,32.7015,30.6722,29.4351,33.7391,29.3587,29.1433,27.3376,32.0941,31.4524,33.6267,27.9157,32.1873
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.0169,1.4072,2025/01/27 08:00,LOT0053,1.1804,30.1052,31.2092,27.5283,32.2021,31.1798,29.9416,30.9677,28.8518,29.1308,29.3048,27.2209,31.2926,31.7874,28.948,30.5223,29.6017,30.4924
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.2846,1.4262,2025/01/27 20:00,LOT0054,1.1021,29.0586,28.6749,31.5781,29.9042,33.0332,30.0695,28.6109,31.8404,30.9462,31.0903,31.7859,29.0208,29.8091,29.7428,28.0639,29.6046,32.0046
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.2508,1.5491,2025/01/28 08:00,LOT0055,1.0219,30.356,27.9809,27.6662,32.4972,29.8645,29.0289,29.589,27.784,32.1346,29.4104,32.0511,30.0775,32.1443,30.385,31.2798,31.0786,30.9349
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.824,1.3078,2025/01/28 20:00,LOT0056,1.2295,30.5219,29.6507,32.8732,28.6396,30.0065,30.0223,30.6037,29.3558,30.4721,29.7467,27.6271,30.0143,28.3492,27.3984,30.2053,30.7318,30.79
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.9011,1.7725,2025/01/29 08:00,LOT0057,0.9217,30.8508,27.1011,27.9585,32.9603,28.4292,30.9163,28.9696,30.1195,29.0501,30.8423,30.2052,29.3276,28.4247,30.4017,28.1809,30.6412,33.9397
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.4606,1.3705,2025/01/29 20:00,LOT0058,1.0849,32.0253,31.0775,29.8716,27.0919,28.0166,31.9242,28.8154,28.9511,29.7515,28.4069,28.1598,29.9243,28.6627,28.8885,28.8282,30.7835,29.6518
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.2696,0.7885,2025/01/30 08:00,LOT0059,1.9996,29.7321,30.8954,29.7869,29.5826,30.7057,31.0023,29.7794,30.1209,28.8273,28.709,31.1537,30.6674,30.6829,30.4213,30.0693,31.0446,31.4027
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.4904,1.4188,2025/01/30 20:00,LOT0060,1.0595,31.3668,29.8488,32.0805,30.3427,30.9486,30.4231,30.3705,28.8964,31.052,34.2679,29.4378,30.1065,29.3307,29.268,32.3167,28.9905,29.2889
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.7847,1.7291,2025/01/31 08:00,LOT0061,0.9224,27.6188,28.8636,27.4374,30.9477,34.1995,29.45,27.4999,31.35,28.9096,31.949,29.577,29.0523,29.7331,31.1367,29.6589,29.2549,29.7018
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.1662,1.315,2025/01/31 20:00,LOT0062,1.2253,28.0922,30.5955,27.3199,29.3338,31.1391,30.4546,30.8855,29.9024,31.7546,31.387,30.6692,31.3913,31.1256,29.3408,27.9842,30.6305,30.8191
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.8071,1.728,2025/02/01 08:00,LOT0063,0.9273,31.6357,28.5955,28.6404,30.6899,29.8932,27.1714,30.5627,27.2214,28.5821,32.0275,32.7373,28.1765,29.5059,30.0639,32.6718,29.2607,29.2847
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.5606,1.5805,2025/02/01 20:00,LOT0064,0.9618,32.3231,29.4378,31.0833,27.7843,29.7432,27.5106,28.4168,31.2588,29.9251,29.5213,28.8769,29.669,30.4517,31.4744,26.0623,28.7524,30.2386
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.2541,1.0062,2025/02/02 08:00,LOT0065,1.5723,29.8517,30.6051,30.4013,29.5427,29.2097,29.6317,31.7231,28.902,29.9058,30.275,32.3405,29.5495,31.4382,31.848,29.9044,29.6839,29.5064
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.0315,1.3446,2025/02/02 20:00,LOT0066,1.2318,29.6163,31.2814,30.3465,30.3529,28.3122,28.5488,33.2152,29.7333,28.8378,32.1466,30.4227,30.8672,29.7929,29.522,29.7456,27.9259,29.8681
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.7722,1.8882,2025/02/03 08:00,LOT0067,0.8425,30.444,32.7757,30.129,26.4987,29.859,34.1093,31.2995,28.7837,30.8867,28.887,27.9693,29.4774,30.1373,27.1918,28.2763,30.0155,29.3877
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.7279,1.5794,2025/02/03 20:00,LOT0068,0.9978,30.5922,28.178,31.0712,28.2244,32.4641,27.4264,28.3612,30.6261,32.4963,30.4726,30.8443,30.0263,28.4604,29.2648,28.1821,28.0819,30.6026
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.3486,1.4544,2025/02/04 08:00,LOT0069,0.9966,28.3152,30.4793,28.0473,30.4446,29.267,32.1099,30.4856,31.8537,28.8665,30.0842,28.5284,29.3796,29.6068,28.9112,28.1767,27.8797,26.4904
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.407,1.9042,2025/02/04 20:00,LOT0070,0.7714,28.4155,30.9412,27.6023,27.9478,32.6863,29.0453,30.4816,30.9635,30.9938,27.7165,29.6534,27.5727,33.6695,27.6077,28.4282,28.4391,27.755
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.0361,1.6227,2025/02/05 08:00,LOT0071,1.0197,32.0289,33.6337,29.2864,28.0194,26.6446,29.6338,29.5255,29.0231,30.3321,30.5928,30.4846,29.5258,28.3476,30.9987,30.0188,31.3325,31.1851
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.0915,1.3502,2025/02/05 20:00,LOT0072,1.2118,27.8674,27.8487,28.8667,28.4156,31.1329,30.527,31.6488,30.5947,30.313,31.7996,30.7046,30.1022,32.2207,30.1728,29.5435,28.7433,31.0545
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.9744,1.7533,2025/02/06 08:00,LOT0073,0.9457,31.8556,29.9241,31.9619,27.045,29.9168,29.9399,28.9095,33.5758,29.9007,29.3884,30.0389,26.9958,28.8602,31.4749,29.0566,28.7567,31.9643
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.7304,1.3042,2025/02/06 20:00,LOT0074,1.209,32.0104,30.7755,29.3173,29.6408,28.7938,28.5078,28.4334,29.0729,28.4479,27.6544,30.3291,30.3519,32.5512,28.9975,30.4442,30.4691,29.6192
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.7263,1.1614,2025/02/07 08:00,LOT0075,1.3565,31.1165,31.1628,30.4911,29.6165,29.4637,27.9484,28.7911,29.067,28.314,30.6599,31.7949,28.6379,30.4252,28.4488,29.5426,28.9645,30.9028
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.3587,1.3644,2025/02/07 20:00,LOT0076,1.1339,28.9818,31.5175,29.6314,29.0256,28.12,30.3798,31.3428,30.41,33.3582,32.1447,29.5387,29.523,30.7045,28.743,31.7494,30.5424,30.3847
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.0226,1.3904,2025/02/08 08:00,LOT0077,1.1933,31.0304,32.5842,30.2564,29.8304,32.2631,31.4513,29.5185,30.0078,30.2931,30.5427,27.9651,27.6863,28.6689,28.5529,29.0343,30.9521,29.7466
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.8057,1.2508,2025/02/08 20:00,LOT0078,1.2807,30.2946,28.1635,29.3075,30.8809,30.8924,28.9131,30.2425,33.2983,29.9736,28.9602,29.7394,30.1383,29.7732,29.953,27.8348,28.5561,29.776
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.3065,0.8066,2025/02/09 08:00,LOT0079,1.9397,29.7521,29.1507,29.7345,30.0915,31.3341,29.8512,30.5987,29.1876,30.8581,30.5636,31.2987,31.0702,30.8831,29.8524,30.3674,31.5953,29.0219
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.2588,1.3922,2025/02/09 20:00,LOT0080,1.0197,29.0574,30.2721,30.6229,28.7638,29.8879,29.859,26.6771,29.6706,29.764,29.7596,32.1239,28.1763,28.7631,26.0817,29.2786,29.4065,29.235
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.0164,1.6103,2025/02/10 08:00,LOT0081,1.0316,31.6615,31.2909,30.1168,29.4441,31.5393,29.9704,28.7726,27.4256,29.338,31.132,33.4148,30.0924,28.852,28.2226,30.8279,27.3531,30.8255
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.4098,1.4866,2025/02/10 20:00,LOT0082,1.0292,31.2266,30.6544,29.6705,30.8474,30.2564,28.8328,32.7756,29.4725,31.1636,26.3721,31.9147,32.2031,30.0448,30.8382,30.8378,29.0358,30.8207
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.9893,1.1903,2025/02/11 08:00,LOT0083,1.3972,28.7871,29.0869,31.6904,31.462,28.9404,28.8996,29.0316,31.099,28.5,30.5351,31.1203,29.8676,31.5151,29.5435,29.6792,28.5341,31.5258
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.3186,1.9144,2025/02/11 20:00,LOT0084,0.8151,28.8502,30.5247,29.893,28.4208,29.0863,32.0743,30.3025,28.4863,30.458,29.7808,35.1811,30.4277,29.4291,32.13,27.2384,30.1415,32.9916
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.7363,1.4674,2025/02/12 08:00,LOT0085,1.0759,29.8257,27.4,29.4061,32.1818,30.5641,28.7417,28.9721,29.1604,30.5418,32.0073,31.5786,30.684,28.0025,28.0081,30.7999,27.9818,29.6616
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.7451,1.3225,2025/02/12 20:00,LOT0086,1.196,30.4562,28.2936,28.4636,29.8588,30.7555,31.5923,30.9106,30.1105,28.8807,28.3936,29.2337,30.6149,30.5049,26.8501,28.8215,31.8068,30.1188
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.102,1.8844,2025/02/13 08:00,LOT0087,0.8664,27.8745,33.5337,29.9566,30.5765,30.5993,29.4486,28.9086,33.1825,31.5048,31.2329,30.8644,28.495,31.9163,28.7353,30.4249,27.5409,26.9387
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.4415,1.4291,2025/02/13 20:00,LOT0088,1.0632,30.4774,28.7864,27.0162,30.8109,33.1801,32.0843,29.614,30.0133,31.3316,31.6832,29.4847,30.0513,30.4509,30.8308,29.8004,29.8199,32.0697
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.925,1.7601,2025/02/14 08:00,LOT0089,0.7717,31.8143,30.7161,32.5787,29.4203,32.4345,30.8138,34.9065,28.2113,28.966,30.6282,30.5959,32.9252,28.9974,31.3574,31.7437,31.057,28.5585
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.2965,1.1233,2025/02/14 20:00,LOT0090,1.3957,32.1116,31.844,30.8994,30.3065,30.3392,29.8819,30.9612,30.0467,28.7272,28.4271,28.8719,30.3332,29.9596,30.323,30.7512,29.059,32.1985
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.8695,1.4829,2025/02/15 08:00,LOT0091,1.0946,29.5984,29.3499,30.7236,27.2452,28.8142,31.4716,27.3939,31.6764,32.2667,29.4458,30.4377,31.6786,29.2998,31.3017,28.9933,29.2836,28.801
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.9648,1.6398,2025/02/15 20:00,LOT0092,1.0092,30.514,31.737,29.7238,28.0931,28.3759,30.5919,32.7662,30.5906,29.4197,31.1493,29.6408,29.4326,28.5623,32.1127,26.1912,31.1968,29.3044
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.9314,1.351,2025/02/16 08:00,LOT0093,1.2167,29.3845,32.5385,28.9288,28.9799,29.8044,30.6208,29.3372,27.6392,28.7015,31.922,30.1122,30.6766,29.6079,29.0108,32.5164,29.7177,29.3349
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.0655,1.3572,2025/02/16 20:00,LOT0094,1.2119,31.6442,28.9165,29.1079,30.0154,30.0004,30.3894,33.1375,30.5044,26.4329,30.4894,30.0568,30.0652,30.3689,29.957,29.9211,30.9196,29.1869
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.2464,1.9379,2025/02/17 08:00,LOT0095,0.8177,28.5785,34.5357,28.9262,30.1502,27.7565,30.1747,28.6002,29.3363,31.5676,30.708,30.8526,27.3432,32.7553,28.2122,32.2928,31.5323,30.866
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.4132,1.3105,2025/02/17 20:00,LOT0096,1.1225,28.7175,30.2274,29.2936,30.0436,29.6252,26.9421,31.6827,29.8783,29.2728,29.1595,30.5377,28.6594,26.6172,30.6107,30.7787,29.7006,28.2781
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.7771,1.4506,2025/02/18 08:00,LOT0097,1.0977,30.1334,27.8032,28.4592,28.874,31.2659,29.4561,29.3282,32.932,30.5287,30.5085,29.4454,29.1054,26.7204,31.4531,30.6725,29.7313,29.7942
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.7211,1.771,2025/02/18 20:00,LOT0098,0.8886,31.1042,27.6679,29.1152,28.2955,32.6573,31.3135,26.696,27.7294,29.8015,29.2913,28.0134,32.9171,30.4688,30.7122,28.962,31.0834,29.4294
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,29.5562,1.342,2025/02/19 08:00,LOT0099,1.1317,29.575,30.9165,27.5565,32.3955,30.2736,31.9214,28.3869,28.6153,28.2571,30.3754,30.099,29.3034,28.4789,28.1001,29.9273,29.3016,28.9716
PKG_B,Bond_Strength,35.0,25.0,33.0,27.0,30.0,30.3725,1.3909,2025/02/19 20:00,LOT0100,1.109,32.3206,29.8765,31.9051,29.2001,30.3672,29.9168,27.4536,32.1425,29.7973,31.1196,28.872,29.7527,28.6997,31.854,30.4671,30.5506,32.0373
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4705,0.0708,2025/01/01 08:00,LOT0001,2.4939,1.6166,1.3885,1.4065,1.4927,1.46,1.4716,1.5316,1.4937,1.572,1.568,1.4086,1.3688,1.4057,1.4029,1.4782,1.477,1.4553
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5012,0.1073,2025/01/01 20:00,LOT0002,1.5503,1.5175,1.8761,1.4536,1.4969,1.4716,1.4286,1.5327,1.45,1.4165,1.4204,1.5773,1.5297,1.4353,1.5157,1.4726,1.4986,1.4271
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4699,0.0935,2025/01/02 08:00,LOT0003,1.8894,1.4042,1.4495,1.4117,1.4082,1.3903,1.3689,1.4364,1.6059,1.5652,1.6914,1.4063,1.5408,1.4616,1.4204,1.5868,1.4625,1.3783
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4996,0.0693,2025/01/02 20:00,LOT0004,2.4079,1.5636,1.5079,1.4834,1.3979,1.4945,1.6614,1.5049,1.3857,1.5131,1.5061,1.5514,1.5031,1.4084,1.4784,1.4508,1.4894,1.5926
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4992,0.0862,2025/01/03 08:00,LOT0005,1.9371,1.4241,1.7252,1.5124,1.5645,1.5456,1.508,1.5284,1.3596,1.5453,1.412,1.4673,1.5072,1.5998,1.412,1.438,1.447,1.4905
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5342,0.1127,2025/01/03 20:00,LOT0006,1.3782,1.4515,1.5289,1.3792,1.4608,1.6814,1.4517,1.5128,1.5748,1.5092,1.7469,1.4805,1.535,1.4946,1.6389,1.4412,1.7676,1.4255
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4663,0.0862,2025/01/04 08:00,LOT0007,2.0631,1.702,1.4065,1.539,1.4726,1.5718,1.5156,1.5639,1.405,1.3835,1.3983,1.3973,1.4045,1.4293,1.4288,1.4747,1.4154,1.4195
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4944,0.0777,2025/01/04 20:00,LOT0008,2.1685,1.4562,1.5921,1.4401,1.4689,1.483,1.4095,1.4466,1.4237,1.5772,1.565,1.4182,1.4673,1.5351,1.5034,1.5149,1.4098,1.6937
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4964,0.078,2025/01/05 08:00,LOT0009,2.1523,1.4282,1.4265,1.3938,1.4595,1.6091,1.5023,1.4657,1.5546,1.6049,1.5646,1.3763,1.5558,1.5193,1.4171,1.5198,1.6095,1.4308
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4959,0.1016,2025/01/05 20:00,LOT0010,1.654,1.5748,1.5047,1.3615,1.4718,1.5005,1.4494,1.5086,1.4627,1.8224,1.4444,1.4185,1.5673,1.4534,1.4671,1.4601,1.5594,1.4042
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5282,0.1058,2025/01/06 08:00,LOT0011,1.4863,1.5745,1.5288,1.726,1.4925,1.4073,1.4936,1.5061,1.6243,1.4072,1.3858,1.4956,1.7366,1.5468,1.5545,1.3929,1.4793,1.6277
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5073,0.1037,2025/01/06 20:00,LOT0012,1.5834,1.5074,1.3838,1.4775,1.5376,1.4679,1.4129,1.5718,1.4417,1.5178,1.4751,1.4391,1.7647,1.4318,1.4827,1.4748,1.4931,1.745
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4855,0.0974,2025/01/07 08:00,LOT0013,1.7606,1.5378,1.4385,1.668,1.5601,1.4398,1.6368,1.3925,1.4024,1.3819,1.3716,1.6235,1.4944,1.3845,1.4725,1.5795,1.4211,1.4495
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4886,0.129,2025/01/07 20:00,LOT0014,1.3218,1.7774,1.4563,1.3869,1.4344,1.3825,1.5483,1.4135,1.4119,1.8026,1.3979,1.3911,1.4046,1.5843,1.5309,1.4336,1.4279,1.5215
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5009,0.0984,2025/01/08 08:00,LOT0015,1.6913,1.4983,1.4614,1.5352,1.4017,1.4144,1.5419,1.5069,1.4788,1.7922,1.5636,1.4355,1.4189,1.5121,1.6229,1.3786,1.504,1.4482
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5408,0.0928,2025/01/08 20:00,LOT0016,1.6492,1.4944,1.3887,1.6228,1.6725,1.5505,1.7157,1.4446,1.5015,1.5525,1.5136,1.4539,1.4623,1.6535,1.4741,1.6126,1.4695,1.6116
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4778,0.0659,2025/01/09 08:00,LOT0017,2.6398,1.4839,1.5412,1.4257,1.5012,1.4265,1.4429,1.4486,1.4609,1.5917,1.4402,1.4905,1.6121,1.5385,1.3791,1.3878,1.5157,1.4368
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4664,0.0677,2025/01/09 20:00,LOT0018,2.6276,1.3837,1.4321,1.5201,1.4478,1.481,1.4544,1.4236,1.4992,1.3808,1.4166,1.5631,1.3888,1.4764,1.4422,1.4357,1.5769,1.6071
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4631,0.0818,2025/01/10 08:00,LOT0019,2.1891,1.4045,1.4616,1.3745,1.5683,1.4717,1.3867,1.4191,1.4007,1.4161,1.3764,1.6513,1.4062,1.4762,1.519,1.6073,1.4793,1.4532
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4824,0.1,2025/01/10 20:00,LOT0020,1.7258,1.4832,1.4043,1.4079,1.4515,1.3695,1.4248,1.4379,1.7517,1.6296,1.5186,1.572,1.4075,1.4858,1.5539,1.4079,1.3879,1.5065
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4978,0.0854,2025/01/11 08:00,LOT0021,1.9599,1.3915,1.5293,1.6044,1.4094,1.4131,1.5995,1.4798,1.5778,1.4542,1.4601,1.4774,1.6997,1.566,1.4229,1.4928,1.4489,1.4357
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4895,0.0882,2025/01/11 20:00,LOT0022,1.9292,1.5259,1.5021,1.4099,1.4776,1.4337,1.5183,1.4309,1.4606,1.4375,1.3799,1.6885,1.4766,1.6961,1.4807,1.5477,1.4267,1.4281
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5188,0.1299,2025/01/12 08:00,LOT0023,1.2346,1.4716,1.6941,1.4116,1.3744,1.5957,1.556,1.4412,1.7822,1.7943,1.3782,1.4253,1.471,1.5152,1.4986,1.4763,1.4045,1.5295
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4738,0.0758,2025/01/12 20:00,LOT0024,2.3143,1.5365,1.5843,1.3986,1.4575,1.4379,1.3978,1.4563,1.4067,1.3917,1.5577,1.4409,1.4225,1.6229,1.5403,1.3724,1.516,1.5154
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5055,0.1047,2025/01/13 08:00,LOT0025,1.5739,1.453,1.4502,1.3828,1.779,1.456,1.5098,1.4603,1.4235,1.5686,1.4897,1.4566,1.5086,1.4678,1.7115,1.5636,1.5267,1.3861
